140000135,Theft from Vehicle,1/6/14 16:18,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,1/6/14,16:18
140000137,Assault,1/6/14 16:58,BERNARDO AV AT WASHINGTON AVE,Sunnyvale Department of Public Safety,1/6/14,16:58
140000141,Other Sexual Offense,1/6/14 17:25,300 Block ACALANES DR,Sunnyvale Department of Public Safety,1/6/14,17:25
140000148,Breaking & Entering,1/7/14 8:55,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,1/7/14,8:55
140000150,Theft,1/7/14 12:35,100 Block CHARLES ST,Sunnyvale Department of Public Safety,1/7/14,12:35
140000164,Theft from Vehicle,1/7/14 20:33,500 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/7/14,20:33
140000165,Theft from Vehicle,1/7/14 21:23,1200 Block OAKMEAD PK,Sunnyvale Department of Public Safety,1/7/14,21:23
140000168,Theft from Vehicle,1/7/14 22:17,500 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/7/14,22:17
140000180,Other Sexual Offense,1/8/14 12:56,1100 Block QUINCE AV,Sunnyvale Department of Public Safety,1/8/14,12:56
140000189,Theft from Vehicle,1/8/14 20:47,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/8/14,20:47
140000190,Theft from Vehicle,1/8/14 20:51,1100 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,1/8/14,20:51
140000212,Breaking & Entering,1/9/14 15:13,1100 Block W KNICKERBOCKER DR,Sunnyvale Department of Public Safety,1/9/14,15:13
140000235,Breaking & Entering,1/9/14 23:30,1000 Block MANET DR,Sunnyvale Department of Public Safety,1/9/14,23:30
148000016,Theft from Vehicle,1/11/14 8:49,500 Block LAWRENCE EXPRESSWAY,Sunnyvale Department of Public Safety,1/11/14,8:49
140000266,Theft from Vehicle,1/11/14 12:40,400 Block S FAIR OAKS AV,Sunnyvale Department of Public Safety,1/11/14,12:40
140000279,Assault,1/12/14 0:02,1000 Block GRECO AV,Sunnyvale Department of Public Safety,1/12/14,0:02
140000281,Robbery,1/12/14 3:34,800 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,1/12/14,3:34
140000282,Assault,1/12/14 8:00,800 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,1/12/14,8:00
140000307,Breaking & Entering,1/13/14 10:28,800 Block STEWART DR,Sunnyvale Department of Public Safety,1/13/14,10:28
140000309,Breaking & Entering,1/13/14 11:26,800 Block STEWART DR,Sunnyvale Department of Public Safety,1/13/14,11:26
140000312,Breaking & Entering,1/13/14 12:27,800 Block STEWART DR,Sunnyvale Department of Public Safety,1/13/14,12:27
140000323,Theft from Vehicle,1/13/14 18:56,1200 Block E ARQUES AV,Sunnyvale Department of Public Safety,1/13/14,18:56
140000327,Breaking & Entering,1/13/14 20:05,900 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/13/14,20:05
148000020,Theft from Vehicle,1/13/14 21:37,1200 Block E ARQUES AVE,Sunnyvale Department of Public Safety,1/13/14,21:37
148000019,Theft from Vehicle,1/13/14 23:42,1200 Block E ARQUES,Sunnyvale Department of Public Safety,1/13/14,23:42
140000328,Assault with Deadly Weapon,1/14/14 6:53,600 Block E MAUDE AV,Sunnyvale Department of Public Safety,1/14/14,6:53
140000337,Assault,1/14/14 10:38,1300 Block NORMAN DR,Sunnyvale Department of Public Safety,1/14/14,10:38
140000344,Breaking & Entering,1/14/14 17:48,600 Block VINEMAPLE AV,Sunnyvale Department of Public Safety,1/14/14,17:48
140000345,Robbery,1/14/14 17:59,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/14/14,17:59
140000350,Theft from Vehicle,1/14/14 21:19,1100 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,1/14/14,21:19
140000357,Assault,1/15/14 4:49,400 Block N MATHILDA AV,Sunnyvale Department of Public Safety,1/15/14,4:49
130008679,Theft from Vehicle,11/1/13 17:25,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,11/1/13,17:25
130008673,Assault,11/1/13 17:25,400 Block E ARQUES AV,Sunnyvale Department of Public Safety,11/1/13,17:25
